ID,Track,Time,Version,Items,Speed,Category
22/02/27 (08:004),GBA Ribbon Road,153.347926,No Items,Cartridge,150cc,48 Tracks
22/03/07 (08:005),GBA Ribbon Road,151.513068,No Items,Cartridge,150cc,48 Tracks
22/03/13 (08:006),GBA Ribbon Road,157.805841,No Items,Cartridge,150cc,48 Tracks
22/03/15 (08:007),GBA Ribbon Road,152.86543699999999,No Items,Cartridge,150cc,48 Tracks
22/04/05 (08:008),GBA Ribbon Road,164.007447,No Items,Cartridge,150cc,48 Tracks
22/04/23 (08:011),GBA Ribbon Road,152.936685,No Items,Cartridge,150cc,48 Tracks
22/06/06 (08:015),GBA Ribbon Road,150.949969,No Items,Cartridge,150cc,48 Tracks
22/07/04 (08:019),GBA Ribbon Road,156.437612,No Items,Cartridge,150cc,48 Tracks
22/02/20 (08:001),Super Bell Subway,150.948953,No Items,Cartridge,150cc,48 Tracks
22/02/23 (08:002),Super Bell Subway,153.222309,No Items,Cartridge,150cc,48 Tracks
22/02/25 (08:003),Super Bell Subway,150.494336,No Items,Cartridge,150cc,48 Tracks
22/02/27 (08:004),Super Bell Subway,151.435094,No Items,Cartridge,150cc,48 Tracks
22/03/07 (08:005),Super Bell Subway,151.525293,No Items,Cartridge,150cc,48 Tracks
22/03/13 (08:006),Super Bell Subway,149.490101,No Items,Cartridge,150cc,48 Tracks
22/03/15 (08:007),Super Bell Subway,147.207423,No Items,Cartridge,150cc,48 Tracks
22/04/05 (08:008),Super Bell Subway,149.818978,No Items,Cartridge,150cc,48 Tracks
22/04/23 (08:011),Super Bell Subway,144.714203,No Items,Cartridge,150cc,48 Tracks
22/06/06 (08:015),Super Bell Subway,145.723778,No Items,Cartridge,150cc,48 Tracks
22/07/04 (08:019),Super Bell Subway,143.868168,No Items,Cartridge,150cc,48 Tracks
22/02/20 (08:001),Big Blue,123.584329,No Items,Cartridge,150cc,48 Tracks
22/02/23 (08:002),Big Blue,123.354154,No Items,Cartridge,150cc,48 Tracks
22/02/25 (08:003),Big Blue,124.102337,No Items,Cartridge,150cc,48 Tracks
22/02/27 (08:004),Big Blue,121.776376,No Items,Cartridge,150cc,48 Tracks
22/03/07 (08:005),Big Blue,123.0236,No Items,Cartridge,150cc,48 Tracks
22/03/13 (08:006),Big Blue,121.612634,No Items,Cartridge,150cc,48 Tracks
22/03/15 (08:007),Big Blue,122.13495,No Items,Cartridge,150cc,48 Tracks
22/04/05 (08:008),Big Blue,123.024019,No Items,Cartridge,150cc,48 Tracks
22/04/23 (08:011),Big Blue,120.758905,No Items,Cartridge,150cc,48 Tracks
22/06/06 (08:015),Big Blue,120.142154,No Items,Cartridge,150cc,48 Tracks
22/07/04 (08:019),Big Blue,120.423851,No Items,Cartridge,150cc,48 Tracks
