ID,Track,Time,Version,Items,Speed,Category,Center mean,Center offset,Split
22/04/23 (08:011),N64 Royal Raceway,3404.638875000001,No Items,Cartridge,150cc,48 Tracks,3452.759434454546,-48.120559454544946,0:56:44.638875
22/04/23 (08:011),3DS DK Jungle,3565.212885000001,No Items,Cartridge,150cc,48 Tracks,3615.183546363636,-49.97066136363537,0:59:25.212885
22/04/23 (08:011),DS Wario Stadium,3717.045137000001,No Items,Cartridge,150cc,48 Tracks,3769.8401324545453,-52.79499545454428,1:01:57.045137
22/04/23 (08:011),GCN Sherbet Land,3867.163681000001,No Items,Cartridge,150cc,48 Tracks,3921.7439035454536,-54.58022254545267,1:04:27.163681
22/04/23 (08:011),3DS Music Park,4025.287166000001,No Items,Cartridge,150cc,48 Tracks,4082.867787272727,-57.58062127272615,1:07:05.287166
22/04/23 (08:011),N64 Yoshi Valley,4183.121843000001,No Items,Cartridge,150cc,48 Tracks,4242.233685,-59.11184199999934,1:09:43.121843
22/04/23 (08:011),DS Tick-Tock Clock,4327.931252000001,No Items,Cartridge,150cc,48 Tracks,4389.909057818182,-61.97780581818097,1:12:07.931252
22/04/23 (08:011),3DS Piranha Plant Slide,4491.629871000001,No Items,Cartridge,150cc,48 Tracks,4555.238300454545,-63.60842945454442,1:14:51.629871
22/04/23 (08:011),Wii Grumble Volcano,4650.169621000001,No Items,Cartridge,150cc,48 Tracks,4713.270745272726,-63.10112427272543,1:17:30.169621
22/04/23 (08:011),N64 Rainbow Road,4762.9498060000005,No Items,Cartridge,150cc,48 Tracks,4827.541779272728,-64.59197327272705,1:19:22.949806
22/04/23 (08:011),GCN Yoshi Circuit,4908.572707,No Items,Cartridge,150cc,48 Tracks,4978.2703914545455,-69.6976844545452,1:21:48.572707
22/04/23 (08:011),Excitebike Arena,5048.79049,No Items,Cartridge,150cc,48 Tracks,5121.683268090909,-72.8927780909089,1:24:08.790490
22/04/23 (08:011),Dragon Driftway,5194.398919,No Items,Cartridge,150cc,48 Tracks,5269.148747363636,-74.74982836363597,1:26:34.398919
22/04/23 (08:011),Mute City,5348.245907,No Items,Cartridge,150cc,48 Tracks,5422.911925454546,-74.66601845454534,1:29:08.245907
22/04/23 (08:011),Wii Wario's Gold Mine,5507.905533,No Items,Cartridge,150cc,48 Tracks,5584.845336818182,-76.93980381818164,1:31:47.905533
22/04/23 (08:011),SNES Rainbow Road,5631.896265,No Items,Cartridge,150cc,48 Tracks,5712.767605909092,-80.87134090909149,1:33:51.896265
22/04/23 (08:011),Ice Ice Outpost,5775.1585000000005,No Items,Cartridge,150cc,48 Tracks,5862.805537545454,-87.64703754545371,1:36:15.158500
22/04/23 (08:011),Hyrule Circuit,5926.686828000001,No Items,Cartridge,150cc,48 Tracks,6016.850500818182,-90.16367281818111,1:38:46.686828
22/04/23 (08:011),GCN Baby Park,6024.620311000001,No Items,Cartridge,150cc,48 Tracks,6116.403908727272,-91.78359772727163,1:40:24.620311
22/04/23 (08:011),GBA Cheese Land,6176.483733000001,No Items,Cartridge,150cc,48 Tracks,6269.190148636363,-92.70641563636218,1:42:56.483733
22/04/23 (08:011),Wild Woods,6320.251594000001,No Items,Cartridge,150cc,48 Tracks,6415.457220181817,-95.20562618181611,1:45:20.251594
22/04/23 (08:011),Animal Crossing,6456.387279000001,No Items,Cartridge,150cc,48 Tracks,6558.302010181817,-101.91473118181602,1:47:36.387279
22/04/23 (08:011),3DS Neo Bowser City,6605.373018000001,No Items,Cartridge,150cc,48 Tracks,6711.43996209091,-106.06694409090869,1:50:05.373018
22/04/23 (08:011),GBA Ribbon Road,6758.309703000001,No Items,Cartridge,150cc,48 Tracks,6866.547908818181,-108.23820581818018,1:52:38.309703
22/04/23 (08:011),Super Bell Subway,6903.023906,No Items,Cartridge,150cc,48 Tracks,7015.497784818182,-112.47387881818122,1:55:03.023906
22/04/23 (08:011),Big Blue,7023.782811,No Items,Cartridge,150cc,48 Tracks,7137.673903818181,-113.89109281818128,1:57:03.782811
22/06/06 (08:015),Start,0.0,No Items,Cartridge,150cc,48 Tracks,0.0,0.0,0:00:00
22/06/06 (08:015),Mario Kart Stadium,129.40581,No Items,Cartridge,150cc,48 Tracks,131.49630545454545,-2.0904954545454473,0:02:09.405810
22/06/06 (08:015),Water Park,262.569678,No Items,Cartridge,150cc,48 Tracks,268.4782489090909,-5.908570909090884,0:04:22.569678
22/06/06 (08:015),Sweet Sweet Canyon,408.144675,No Items,Cartridge,150cc,48 Tracks,416.73624336363645,-8.59156836363644,0:06:48.144675
22/06/06 (08:015),Thwomp Ruins,555.993194,No Items,Cartridge,150cc,48 Tracks,568.4972812727273,-12.504087272727247,0:09:15.993194
22/06/06 (08:015),Mario Circuit,699.210538,No Items,Cartridge,150cc,48 Tracks,713.936289909091,-14.725751909090945,0:11:39.210538
22/06/06 (08:015),Toad Harbor,861.592378,No Items,Cartridge,150cc,48 Tracks,880.4593404545453,-18.866962454545273,0:14:21.592378
22/06/06 (08:015),Twisted Mansion,1014.602779,No Items,Cartridge,150cc,48 Tracks,1036.0761048181819,-21.47332581818182,0:16:54.602779
22/06/06 (08:015),Shy Guy Falls,1174.6497080000001,No Items,Cartridge,150cc,48 Tracks,1198.3508009090908,-23.701092909090676,0:19:34.649708
22/06/06 (08:015),Sunshine Airport,1330.903107,No Items,Cartridge,150cc,48 Tracks,1358.3072304545456,-27.40412345454547,0:22:10.903107
22/06/06 (08:015),Dolphin Shoals,1485.5785030000002,No Items,Cartridge,150cc,48 Tracks,1515.517235909091,-29.93873290909073,0:24:45.578503
22/06/06 (08:015),Electrodrome,1643.9295650000001,No Items,Cartridge,150cc,48 Tracks,1675.2737667272727,-31.344201727272548,0:27:23.929565
22/06/06 (08:015),Mount Wario,1788.0285450000001,No Items,Cartridge,150cc,48 Tracks,1822.0335933636366,-34.00504836363643,0:29:48.028545
22/06/06 (08:015),Cloudtop Cruise,1950.087205,No Items,Cartridge,150cc,48 Tracks,1983.9868766363638,-33.89967163636379,0:32:30.087205
22/06/06 (08:015),Bone-Dry Dunes,2104.116225,No Items,Cartridge,150cc,48 Tracks,2139.8808835454547,-35.764658545454495,0:35:04.116225
22/06/06 (08:015),Bowser's Castle,2271.3752860000004,No Items,Cartridge,150cc,48 Tracks,2305.461451090909,-34.08616509090871,0:37:51.375286
22/06/06 (08:015),Rainbow Road,2430.479564,No Items,Cartridge,150cc,48 Tracks,2468.9291120909093,-38.44954809090905,0:40:30.479564
22/06/06 (08:015),Wii Moo Moo Meadows,2550.127867,No Items,Cartridge,150cc,48 Tracks,2590.5414836363634,-40.41361663636326,0:42:30.127867
22/06/06 (08:015),GBA Mario Circuit,2671.7636460000003,No Items,Cartridge,150cc,48 Tracks,2715.158270545455,-43.39462454545446,0:44:31.763646
22/06/06 (08:015),DS Cheep Cheep Beach,2816.5146590000004,No Items,Cartridge,150cc,48 Tracks,2862.3727943636363,-45.85813536363594,0:46:56.514659
22/06/06 (08:015),N64 Toad's Turnpike,2961.3815850000005,No Items,Cartridge,150cc,48 Tracks,3008.1406689090904,-46.759083909089895,0:49:21.381585
22/06/06 (08:015),GCN Dry Dry Desert,3122.9768000000004,No Items,Cartridge,150cc,48 Tracks,3176.7865129090906,-53.809712909090194,0:52:02.976800
22/06/06 (08:015),SNES Donut Plains 3,3239.0355870000003,No Items,Cartridge,150cc,48 Tracks,3294.232458090909,-55.196871090908644,0:53:59.035587
22/06/06 (08:015),N64 Royal Raceway,3394.4387260000003,No Items,Cartridge,150cc,48 Tracks,3452.759434454546,-58.32070845454564,0:56:34.438726
22/06/06 (08:015),3DS DK Jungle,3554.558484,No Items,Cartridge,150cc,48 Tracks,3615.183546363636,-60.62506236363606,0:59:14.558484
22/06/06 (08:015),DS Wario Stadium,3707.8981940000003,No Items,Cartridge,150cc,48 Tracks,3769.8401324545453,-61.941938454544925,1:01:47.898194
22/06/06 (08:015),GCN Sherbet Land,3856.701014,No Items,Cartridge,150cc,48 Tracks,3921.7439035454536,-65.04288954545336,1:04:16.701014
22/06/06 (08:015),3DS Music Park,4017.849423,No Items,Cartridge,150cc,48 Tracks,4082.867787272727,-65.01836427272701,1:06:57.849423
22/06/06 (08:015),N64 Yoshi Valley,4175.327584000001,No Items,Cartridge,150cc,48 Tracks,4242.233685,-66.90610099999958,1:09:35.327584
22/06/06 (08:015),DS Tick-Tock Clock,4318.393899000001,No Items,Cartridge,150cc,48 Tracks,4389.909057818182,-71.51515881818159,1:11:58.393899
22/06/06 (08:015),3DS Piranha Plant Slide,4479.445174,No Items,Cartridge,150cc,48 Tracks,4555.238300454545,-75.79312645454502,1:14:39.445174
22/06/06 (08:015),Wii Grumble Volcano,4634.5374600000005,No Items,Cartridge,150cc,48 Tracks,4713.270745272726,-78.73328527272588,1:17:14.537460
22/06/06 (08:015),N64 Rainbow Road,4746.835925,No Items,Cartridge,150cc,48 Tracks,4827.541779272728,-80.70585427272727,1:19:06.835925
22/06/06 (08:015),GCN Yoshi Circuit,4893.744711,No Items,Cartridge,150cc,48 Tracks,4978.2703914545455,-84.52568045454518,1:21:33.744711
22/06/06 (08:015),Excitebike Arena,5036.950135,No Items,Cartridge,150cc,48 Tracks,5121.683268090909,-84.73313309090918,1:23:56.950135
22/06/06 (08:015),Dragon Driftway,5183.537689,No Items,Cartridge,150cc,48 Tracks,5269.148747363636,-85.6110583636364,1:26:23.537689
22/06/06 (08:015),Mute City,5336.6330259999995,No Items,Cartridge,150cc,48 Tracks,5422.911925454546,-86.27889945454626,1:28:56.633026
22/06/06 (08:015),Wii Wario's Gold Mine,5496.037918999999,No Items,Cartridge,150cc,48 Tracks,5584.845336818182,-88.80741781818233,1:31:36.037919
22/06/06 (08:015),SNES Rainbow Road,5623.454747,No Items,Cartridge,150cc,48 Tracks,5712.767605909092,-89.31285890909203,1:33:43.454747
22/06/06 (08:015),Ice Ice Outpost,5770.9100229999995,No Items,Cartridge,150cc,48 Tracks,5862.805537545454,-91.89551454545472,1:36:10.910023
22/06/06 (08:015),Hyrule Circuit,5924.082796999999,No Items,Cartridge,150cc,48 Tracks,6016.850500818182,-92.76770381818278,1:38:44.082797
22/06/06 (08:015),GCN Baby Park,6022.239893999999,No Items,Cartridge,150cc,48 Tracks,6116.403908727272,-94.16401472727284,1:40:22.239894
22/06/06 (08:015),GBA Cheese Land,6169.922474999999,No Items,Cartridge,150cc,48 Tracks,6269.190148636363,-99.26767363636372,1:42:49.922475
22/06/06 (08:015),Wild Woods,6312.830148999999,No Items,Cartridge,150cc,48 Tracks,6415.457220181817,-102.62707118181788,1:45:12.830149
22/06/06 (08:015),Animal Crossing,6449.9923929999995,No Items,Cartridge,150cc,48 Tracks,6558.302010181817,-108.30961718181788,1:47:29.992393
22/06/06 (08:015),3DS Neo Bowser City,6598.753811,No Items,Cartridge,150cc,48 Tracks,6711.43996209091,-112.68615109091024,1:49:58.753811
22/06/06 (08:015),GBA Ribbon Road,6749.70378,No Items,Cartridge,150cc,48 Tracks,6866.547908818181,-116.84412881818116,1:52:29.703780
22/06/06 (08:015),Super Bell Subway,6895.427557999999,No Items,Cartridge,150cc,48 Tracks,7015.497784818182,-120.07022681818216,1:54:55.427558
22/06/06 (08:015),Big Blue,7015.5697119999995,No Items,Cartridge,150cc,48 Tracks,7137.673903818181,-122.10419181818179,1:56:55.569712
22/07/04 (08:019),Start,0.0,No Items,Cartridge,150cc,48 Tracks,0.0,0.0,0:00:00
22/07/04 (08:019),Mario Kart Stadium,128.862327,No Items,Cartridge,150cc,48 Tracks,131.49630545454545,-2.6339784545454563,0:02:08.862327
22/07/04 (08:019),Water Park,261.433696,No Items,Cartridge,150cc,48 Tracks,268.4782489090909,-7.044552909090896,0:04:21.433696
22/07/04 (08:019),Sweet Sweet Canyon,406.911707,No Items,Cartridge,150cc,48 Tracks,416.73624336363645,-9.824536363636469,0:06:46.911707
22/07/04 (08:019),Thwomp Ruins,555.206958,No Items,Cartridge,150cc,48 Tracks,568.4972812727273,-13.290323272727278,0:09:15.206958
22/07/04 (08:019),Mario Circuit,696.994109,No Items,Cartridge,150cc,48 Tracks,713.936289909091,-16.942180909091007,0:11:36.994109
22/07/04 (08:019),Toad Harbor,859.116502,No Items,Cartridge,150cc,48 Tracks,880.4593404545453,-21.342838454545358,0:14:19.116502
22/07/04 (08:019),Twisted Mansion,1012.213342,No Items,Cartridge,150cc,48 Tracks,1036.0761048181819,-23.862762818181864,0:16:52.213342
22/07/04 (08:019),Shy Guy Falls,1171.803176,No Items,Cartridge,150cc,48 Tracks,1198.3508009090908,-26.547624909090928,0:19:31.803176
22/07/04 (08:019),Sunshine Airport,1328.0083379999999,No Items,Cartridge,150cc,48 Tracks,1358.3072304545456,-30.298892454545694,0:22:08.008338
22/07/04 (08:019),Dolphin Shoals,1481.984172,No Items,Cartridge,150cc,48 Tracks,1515.517235909091,-33.53306390909097,0:24:41.984172
22/07/04 (08:019),Electrodrome,1638.4083369999998,No Items,Cartridge,150cc,48 Tracks,1675.2737667272727,-36.86542972727284,0:27:18.408337
22/07/04 (08:019),Mount Wario,1784.7994449999999,No Items,Cartridge,150cc,48 Tracks,1822.0335933636366,-37.23414836363668,0:29:44.799445
22/07/04 (08:019),Cloudtop Cruise,1942.234894,No Items,Cartridge,150cc,48 Tracks,1983.9868766363638,-41.75198263636389,0:32:22.234894
22/07/04 (08:019),Bone-Dry Dunes,2093.7292669999997,No Items,Cartridge,150cc,48 Tracks,2139.8808835454547,-46.151616545455,0:34:53.729267
22/07/04 (08:019),Bowser's Castle,2259.996515,No Items,Cartridge,150cc,48 Tracks,2305.461451090909,-45.464936090909305,0:37:39.996515
22/07/04 (08:019),Rainbow Road,2420.76052,No Items,Cartridge,150cc,48 Tracks,2468.9291120909093,-48.16859209090944,0:40:20.760520
22/07/04 (08:019),Wii Moo Moo Meadows,2540.0647839999997,No Items,Cartridge,150cc,48 Tracks,2590.5414836363634,-50.47669963636372,0:42:20.064784
22/07/04 (08:019),GBA Mario Circuit,2662.8697639999996,No Items,Cartridge,150cc,48 Tracks,2715.158270545455,-52.28850654545522,0:44:22.869764
22/07/04 (08:019),DS Cheep Cheep Beach,2809.0582799999997,No Items,Cartridge,150cc,48 Tracks,2862.3727943636363,-53.31451436363659,0:46:49.058280
22/07/04 (08:019),N64 Toad's Turnpike,2949.8642419999996,No Items,Cartridge,150cc,48 Tracks,3008.1406689090904,-58.27642690909079,0:49:09.864242
22/07/04 (08:019),GCN Dry Dry Desert,3112.4664419999995,No Items,Cartridge,150cc,48 Tracks,3176.7865129090906,-64.3200709090911,0:51:52.466442
22/07/04 (08:019),SNES Donut Plains 3,3227.5979099999995,No Items,Cartridge,150cc,48 Tracks,3294.232458090909,-66.63454809090945,0:53:47.597910
22/07/04 (08:019),N64 Royal Raceway,3383.5244569999995,No Items,Cartridge,150cc,48 Tracks,3452.759434454546,-69.23497745454642,0:56:23.524457
22/07/04 (08:019),3DS DK Jungle,3544.3482349999995,No Items,Cartridge,150cc,48 Tracks,3615.183546363636,-70.83531136363672,0:59:04.348235
22/07/04 (08:019),DS Wario Stadium,3697.2384699999993,No Items,Cartridge,150cc,48 Tracks,3769.8401324545453,-72.60166245454593,1:01:37.238470
22/07/04 (08:019),GCN Sherbet Land,3844.4659729999994,No Items,Cartridge,150cc,48 Tracks,3921.7439035454536,-77.27793054545418,1:04:04.465973
22/07/04 (08:019),3DS Music Park,4002.1360169999994,No Items,Cartridge,150cc,48 Tracks,4082.867787272727,-80.73177027272777,1:06:42.136017
22/07/04 (08:019),N64 Yoshi Valley,4159.711445999999,No Items,Cartridge,150cc,48 Tracks,4242.233685,-82.52223900000081,1:09:19.711446
22/07/04 (08:019),DS Tick-Tock Clock,4303.608886999999,No Items,Cartridge,150cc,48 Tracks,4389.909057818182,-86.30017081818278,1:11:43.608887
22/07/04 (08:019),3DS Piranha Plant Slide,4464.897892999999,No Items,Cartridge,150cc,48 Tracks,4555.238300454545,-90.34040745454604,1:14:24.897893
22/07/04 (08:019),Wii Grumble Volcano,4618.92394,No Items,Cartridge,150cc,48 Tracks,4713.270745272726,-94.34680527272667,1:16:58.923940
22/07/04 (08:019),N64 Rainbow Road,4732.129349,No Items,Cartridge,150cc,48 Tracks,4827.541779272728,-95.41243027272776,1:18:52.129349
22/07/04 (08:019),GCN Yoshi Circuit,4878.980705,No Items,Cartridge,150cc,48 Tracks,4978.2703914545455,-99.28968645454552,1:21:18.980705
22/07/04 (08:019),Excitebike Arena,5020.964091,No Items,Cartridge,150cc,48 Tracks,5121.683268090909,-100.7191770909094,1:23:40.964091
22/07/04 (08:019),Dragon Driftway,5162.863429,No Items,Cartridge,150cc,48 Tracks,5269.148747363636,-106.28531836363618,1:26:02.863429
22/07/04 (08:019),Mute City,5317.176443,No Items,Cartridge,150cc,48 Tracks,5422.911925454546,-105.73548245454549,1:28:37.176443
22/07/04 (08:019),Wii Wario's Gold Mine,5474.900362,No Items,Cartridge,150cc,48 Tracks,5584.845336818182,-109.94497481818144,1:31:14.900362
22/07/04 (08:019),SNES Rainbow Road,5596.572263,No Items,Cartridge,150cc,48 Tracks,5712.767605909092,-116.19534290909178,1:33:16.572263
22/07/04 (08:019),Ice Ice Outpost,5737.781355,No Items,Cartridge,150cc,48 Tracks,5862.805537545454,-125.0241825454541,1:35:37.781355
22/07/04 (08:019),Hyrule Circuit,5886.829167,No Items,Cartridge,150cc,48 Tracks,6016.850500818182,-130.02133381818203,1:38:06.829167
22/07/04 (08:019),GCN Baby Park,5985.404332,No Items,Cartridge,150cc,48 Tracks,6116.403908727272,-130.99957672727214,1:39:45.404332
22/07/04 (08:019),GBA Cheese Land,6133.088028,No Items,Cartridge,150cc,48 Tracks,6269.190148636363,-136.102120636363,1:42:13.088028
22/07/04 (08:019),Wild Woods,6276.219675,No Items,Cartridge,150cc,48 Tracks,6415.457220181817,-139.23754518181704,1:44:36.219675
22/07/04 (08:019),Animal Crossing,6421.005256,No Items,Cartridge,150cc,48 Tracks,6558.302010181817,-137.29675418181705,1:47:01.005256
22/07/04 (08:019),3DS Neo Bowser City,6568.447683,No Items,Cartridge,150cc,48 Tracks,6711.43996209091,-142.9922790909095,1:49:28.447683
22/07/04 (08:019),GBA Ribbon Road,6724.885295,No Items,Cartridge,150cc,48 Tracks,6866.547908818181,-141.66261381818094,1:52:04.885295
22/07/04 (08:019),Super Bell Subway,6868.753463,No Items,Cartridge,150cc,48 Tracks,7015.497784818182,-146.74432181818156,1:54:28.753463
22/07/04 (08:019),Big Blue,6989.177314,No Items,Cartridge,150cc,48 Tracks,7137.673903818181,-148.49658981818175,1:56:29.177314
